98,Line,787743.7363,2955689.158,787662.1251,2955529.9
99,Line,786144.058,2961814.309,786181.1909,2961578.507
100,Line,784318.9868,2961014.855,783724.2542,2960954.31
101,Line,784499.7227,2960861.054,783665.5298,2960807.53
102,Line,784494.07,2961124.242,784110.3666,2962122.41
103,Line,784159.5025,2961495.545,784110.3161,2962122.399
104,Line,791763.45,2957308.104,791721.4846,2957349.649
105,Line,790578.0679,2959088.968,790512.886,2959153.497
106,Line,791421.6028,2957768.699,791376.7977,2957813.055
107,Line,791728.5891,2957071.572,791686.6237,2957113.117
108,Line,790018.8857,2962727.715,790073.2355,2962673.91
109,Line,789853.4278,2963542.988,789799.538,2963596.338
110,Line,790696.0291,2959201.794,790639.3904,2959257.866
111,Line,790107.803,2962809.35,790068.8851,2962854.15
112,Line,791330.6013,2957576.433,791280.1167,2957626.412
113,Line,786723.9548,2961941.023,786754.5277,2961910.757
114,Line,788979.8242,2959615.247,788965.7522,2959557.24
115,Line,787915.0242,2959528.31,787814.1225,2959600.105
116,Line,787179.8295,2960359.232,787251.674,2960273.459
117,Line,790403.503,2958549.371,790350.0285,2958602.31
118,Line,790452.9266,2958700.554,790405.4641,2958747.541
119,Line,789799.7621,2962022.71,789775.7394,2962042.277
120,Line,789608.6574,2961375.096,789544.3227,2961339.065
121,Line,786847.8355,2961977.628,786878.4084,2961947.362
122,Line,787084.3482,2961590.796,787114.9211,2961560.53
123,Line,794501.9655,2956327.385,794457.8503,2956371.058
124,Line,792091.3509,2955852.039,792116.0395,2955876.977
125,Line,787944.2187,2960889.78,787974.7916,2960859.513
126,Line,787820.338,2960853.175,787850.9109,2960822.908
127,Line,787456.6437,2961373.095,787487.2166,2961342.828
128,Line,787332.763,2961336.49,787363.3359,2961306.223
129,Line,794583.2492,2956411.833,794555.1404,2956439.661
130,Line,792659.392,2955988.543,792635.2377,2956012.455
131,Line,792985.8863,2955638.635,792955.28,2955668.935
132,Line,791777.4335,2962511.205,791735.6607,2962552.559
133,Line,791734.4115,2962247.551,791677.8035,2962303.591
134,Line,793661.3851,2956127.96,793617.3233,2956171.58
135,Line,793879.1729,2956143.028,793836.9692,2956184.809
136,Line,792958.8668,2955967.34,792914.805,2956010.96
137,Line,793054.4658,2955747.668,793021.0197,2955780.779
138,Line,784958.1585,2956807.515,784518.3537,2956714.442
139,Line,785790.1913,2957883.854,785625.29,2958398.251
140,Line,785193.6431,2956840.359,785211.8678,2956828.886
141,Line,785255.8375,2956943.025,785193.6431,2956840.359
142,Line,785308.9277,2958548.587,785217.2627,2958639.333
143,Line,784693.8675,2958437.92,784602.2024,2958528.667
144,Line,785625.29,2958398.251,785533.625,2958488.997
145,Line,785217.544,2958016.19,785308.9277,2958548.587
146,Line,784870.2383,2956559.995,784841.842,2956574.694
147,Line,791790.4427,2962672.224,791467.9097,2962863.396
148,Line,785093.102,2962139.711,785046.2463,2962186.097
149,Line,786676.8372,2956128.358,786641.8274,2956137.107
150,Line,786728.8368,2956193.941,786676.8372,2956128.358
151,Line,786374.7176,2960629.037,786319.8656,2960676.551
152,Line,786073.0128,2960095.453,786278.3581,2960400.807
153,Line,785194.5046,2962186.762,785147.6725,2962228.912
154,Line,785289.7306,2962202.015,785255.6537,2962235.75
155,Line,787800.0297,2954788.33,787782.2405,2954968.226
156,Line,787811.5404,2954755.907,787800.0297,2954788.33
157,Line,785229.1692,2957731.353,785320.5529,2958424.289
158,Line,786927.9349,2955182.384,786909.9765,2955200.163
159,Line,788708.2514,2955578.428,788898.9057,2955845.973
160,Line,788865.9206,2956717.979,788961.8228,2956374.459
161,Line,787683.6353,2956072.376,787772.1003,2956232.177
162,Line,788670.773,2955615.531,788708.2514,2955578.428
163,Line,794845.6599,2956361.441,794799.2023,2956407.433
164,Line,786427.5905,2959584.163,785994.4107,2959433.495
165,Line,786359.7911,2961951.773,786267.7108,2962218.728
166,Line,784686.6345,2957534.6,784243.7222,2957730.831
167,Line,786155.5159,2960840.276,786192.4685,2960806.19
168,Line,790940.9472,2959637.556,790903.4688,2959674.659
169,Line,794799.2023,2956407.433,794767.0527,2956661.526
170,Line,786267.7108,2962218.728,786225.5476,2962260.469
171,Line,790903.4688,2959674.659,790688.0096,2959703.765
172,Line,784600.0745,2960369.837,784459.9022,2960273.062
173,Line,784846.579,2960084.201,784799.1411,2960048.043
174,Line,784268.293,2960676.125,784168.7332,2960539.145
175,Line,784459.9022,2960273.062,784417.9194,2960309.082
176,Line,784545.0466,2960403.488,784459.9022,2960273.062
177,Line,785410.3345,2960277.846,785287.12,2959891.661
178,Line,784835.7149,2960327.762,784846.579,2960084.201
179,Line,786019.3821,2961201.652,786044.7186,2961053.74
180,Line,784168.7332,2960539.145,784266.7032,2960453.24
181,Line,783629.8238,2960842.689,783665.3502,2960807.519
182,Line,783696.3567,2960981.733,783724.0751,2960954.292
183,Line,783481.8456,2961202.504,783873.3942,2961303.639
184,Line,783442.0248,2961241.925,783481.8456,2961202.504
185,Line,784964.6035,2962014.171,784917.7242,2962064.794
186,Line,785019.1977,2962099.137,784978.7314,2962139.198
187,Line,784673.8431,2961976.921,784717.5679,2961933.634
188,Line,784794.9886,2962002.414,784842.6173,2961955.262
189,Line,786879.7097,2955131.907,786713.6773,2955365.355
190,Line,788259.7268,2952838.848,788236.7758,2952809.857
191,Line,786308.956,2956640.228,786258.4762,2956777.982
192,Line,788887.2928,2952430.153,788964.3077,2952240.052
193,Line,785033.8341,2955742.836,785106.9221,2955786.121
194,Line,784918.0263,2955164.415,785007.0256,2955085.31
195,Line,788075.6294,2952970.229,788259.7268,2952838.848
196,Line,785106.9221,2955786.121,785053.6029,2955829.553
197,Line,785862.6887,2957341.043,785975.2413,2957358.196
198,Line,786397.4138,2955923.808,786279.6679,2955791.883
199,Line,786148.7083,2956271.576,786111.5601,2956298.537
200,Line,783856.2615,2961556.106,783701.3771,2961557.772
201,Line,785544.4662,2955766.089,785757.3773,2955985.197
202,Line,785639.0784,2956708.122,785559.2499,2956620.362
203,Line,786358.322,2955336.924,786207.8825,2955520.449
204,Line,786266.3435,2956342.168,786148.7083,2956271.576
205,Line,785559.2499,2956620.362,785578.2068,2956608.643
206,Line,788726.6267,2956161.127,788779.53,2956495.426
207,Line,788846.2682,2954200.062,788788.0986,2954257.649
208,Line,788815.3354,2954035.292,788759.8986,2954090.174
209,Line,788056.9802,2959060.961,788080.6264,2959216.103
210,Line,788555.5133,2953373.976,788611.0974,2953318.949
211,Line,789679.8247,2956575.42,789629.1979,2956625.539
212,Line,789669.7853,2956750.075,789622.3227,2956797.062
213,Line,789038.973,2954768.204,788995.2482,2954811.491
214,Line,789245.8872,2954721.664,789204.2374,2954762.897
215,Line,788212.8176,2958570.564,788150.4132,2958480.779
216,Line,785888.57,2955170.259,785837.1137,2955435.956
217,Line,786608.5706,2954827.099,786537.7819,2954711.297
218,Line,787638.8111,2954834.014,787492.6876,2954776.288
219,Line,787731.2616,2954431.479,787701.5442,2954554.932
220,Line,787976.8743,2958880.781,787977.5275,2958971.173
221,Line,788096.5151,2958608.716,788051.3526,2958460.963
222,Line,788269.1858,2959007.6,788317.342,2959087.684
223,Line,788321.8215,2958925.376,788294.3245,2958861.531
224,Line,787637.0517,2953475.753,787414.4813,2953376.351
225,Line,787993.8276,2953212.831,787771.2572,2953113.429
226,Line,786592.1522,2954185.472,786369.5819,2954086.07
227,Line,787102.4378,2953849.575,786879.8675,2953750.173
228,Line,787438.5244,2955749.743,787507.5232,2955572.976
